거래년월일,거래량
2016-12-10,0.0
2016-12-11,0.0
2016-12-12,0.0
2016-12-13,0.0
2016-12-14,0.0
2016-12-15,0.0
2016-12-16,0.0
2016-12-17,0.0
2016-12-18,0.0
2016-12-19,140.0
2016-12-20,410.0
2016-12-21,80.0
2016-12-22,900.0
2016-12-23,150.0
2016-12-24,0.0
2016-12-25,0.0
2016-12-26,0.0
2016-12-27,250.0
2016-12-28,0.0
2016-12-29,230.0
2016-12-30,700.0
2016-12-31,350.0
2017-01-01,0.0
2017-01-02,0.0
2017-01-03,580.0
2017-01-04,1240.0
2017-01-05,2250.0
2017-01-06,2220.0
2017-01-07,2360.0
2017-01-08,0.0
2017-01-09,2040.0
2017-01-10,718.0
2017-01-11,3900.0
2017-01-12,2180.0
2017-01-13,2715.0
2017-01-14,4559.0
2017-01-15,0.0
2017-01-16,1664.0
2017-01-17,5110.0
2017-01-18,7680.0
2017-01-19,5477.0
2017-01-20,9524.0
2017-01-21,0.0
2017-01-22,0.0
2017-01-23,16786.0
2017-01-24,0.0
2017-01-25,23371.0
2017-01-26,18071.0
2017-01-27,2538.0
2017-01-28,0.0
2017-01-29,0.0
2017-01-30,0.0
2017-01-31,105.0
2017-02-01,1540.0
2017-02-02,5826.0
2017-02-03,982.0
2017-02-04,516.0
2017-02-05,0.0
2017-02-06,9645.0
2017-02-07,3825.0
2017-02-08,9011.0
2017-02-09,11000.0
2017-02-10,15674.0
2017-02-11,7816.0
2017-02-12,0.0
2017-02-13,12273.0
2017-02-14,26826.0
2017-02-15,35621.0
2017-02-16,41999.0
2017-02-17,55302.0
2017-02-18,67110.0
2017-02-19,0.0
2017-02-20,94635.0
2017-02-21,61061.0
2017-02-22,50278.0
2017-02-23,42809.0
2017-02-24,79460.0
2017-02-25,101714.0
2017-02-26,0.0
2017-02-27,86208.0
2017-02-28,66290.0
2017-03-01,110025.0
2017-03-02,119859.0
2017-03-03,161959.0
2017-03-04,188930.0
2017-03-05,0.0
2017-03-06,180789.0
2017-03-07,104344.0
2017-03-08,135684.0
2017-03-09,136589.0
2017-03-10,189637.0
2017-03-11,174874.0
2017-03-12,0.0
2017-03-13,154683.0
2017-03-14,142118.0
2017-03-15,232848.0
2017-03-16,247692.0
2017-03-17,174767.0
2017-03-18,0.0
2017-03-19,0.0
2017-03-20,289512.0
2017-03-21,227478.0
2017-03-22,307564.0
2017-03-23,266882.0
2017-03-24,338890.0
2017-03-25,320786.0
2017-03-26,0.0
2017-03-27,357194.0
2017-03-28,255740.0
2017-03-29,342919.0
2017-03-30,327285.0
2017-03-31,399228.0
2017-04-01,430288.0
2017-04-02,0.0
2017-04-03,522165.0
2017-04-04,378914.0
2017-04-05,400881.0
2017-04-06,0.0
2017-04-07,474975.0
2017-04-08,577592.0
2017-04-09,0.0
2017-04-10,560105.0
2017-04-11,445761.0
2017-04-12,683969.0
2017-04-13,639392.0
2017-04-14,719063.0
2017-04-15,696130.0
2017-04-16,0.0
2017-04-17,506717.0
2017-04-18,532230.0
2017-04-19,653080.0
2017-04-20,450816.0
2017-04-21,750447.0
2017-04-22,756377.0
2017-04-23,0.0
2017-04-24,525848.0
2017-04-25,593912.0
2017-04-26,790853.0
2017-04-27,785174.0
2017-04-28,901474.0
2017-04-29,878575.0
2017-04-30,0.0
2017-05-01,678578.0
2017-05-02,753315.0
2017-05-03,510406.0
2017-05-04,692079.0
2017-05-05,806202.0
2017-05-06,1022808.0
2017-05-07,0.0
2017-05-08,811655.0
2017-05-09,560107.0
2017-05-10,710447.0
2017-05-11,863000.0
2017-05-12,825401.0
2017-05-13,965232.0
2017-05-14,0.0
2017-05-15,1145239.0
2017-05-16,604050.0
2017-05-17,510135.0
2017-05-18,692973.0
2017-05-19,690835.0
2017-05-20,571965.0
2017-05-21,0.0
2017-05-22,827035.0
2017-05-23,820813.0
2017-05-24,1143465.0
2017-05-25,1125790.0
2017-05-26,1142062.0
2017-05-27,1138102.0
2017-05-28,0.0
2017-05-29,913763.0
2017-05-30,1078468.0
2017-05-31,1193524.0
2017-06-01,0.0
2017-06-02,0.0
